id,station,line_number,line_name,dt,passenger_cnt
14521,Комсомольская,609.0,КОЛЬЦЕВАЯ,17.02.2024,10504.0
14522,Коммунарка,8.0,СОКОЛЬНИЧЕСКАЯ,17.02.2024,1700.0
14523,Коломенская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,19018.0
14524,Кожуховская,18.0,ЛЮБЛИНСКАЯ,17.02.2024,19269.0
14525,Кленовый бульвар,1749.0,Большая кольцевая линия,17.02.2024,9198.0
14526,Китай-город,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,17251.0
14527,Китай-город,16.0,Таганско-краснопресненская,17.02.2024,18167.0
14528,Киевская,13.0,ФИЛЁВСКАЯ,17.02.2024,6552.0
14529,Киевская,12.0,Арбатско-Покровская,17.02.2024,13784.0
14530,Киевская,609.0,КОЛЬЦЕВАЯ,17.02.2024,8657.0
14531,Каширская,1749.0,Большая кольцевая линия,17.02.2024,3708.0
14532,Каширская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,10875.0
14533,Каширская,11.0,КАХОВСКАЯ,17.02.2024,11970.0
14534,Каховская,11.0,КАХОВСКАЯ,17.02.2024,3301.0
14535,Каховская,1749.0,Большая кольцевая линия,17.02.2024,9097.0
14536,Кантемировская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,15259.0
14537,Калужская,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,7091.0
14538,К,1749.0,Большая кольцевая линия,17.02.2024,1335.0
14539,Измайловская,12.0,Арбатско-Покровская,17.02.2024,6017.0
14540,Измайлово,1698.0,Московское центральное кольцо,17.02.2024,10506.0
14541,Зябликово,18.0,ЛЮБЛИНСКАЯ,17.02.2024,6973.0
14542,Зюзино,1749.0,Большая кольцевая линия,17.02.2024,3257.0
14543,Зорге,1698.0,Московское центральное кольцо,17.02.2024,2019.0
14544,ЗИЛ,1698.0,Московское центральное кольцо,17.02.2024,6329.0
14545,Жулебино,16.0,Таганско-краснопресненская,17.02.2024,15540.0
14546,Дубровка,18.0,ЛЮБЛИНСКАЯ,17.02.2024,7649.0
14547,Дубровка,1698.0,Московское центральное кольцо,17.02.2024,17283.0
14548,Достоевская,18.0,ЛЮБЛИНСКАЯ,17.02.2024,15778.0
14549,Домодедовская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,15922.0
14550,Добрынинская,609.0,КОЛЬЦЕВАЯ,17.02.2024,2370.0
14551,Дмитровская,17.0,Серпуховско-Тимирязевская,17.02.2024,5671.0
14552,Динамо,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,2896.0
14553,Деловой центр,1749.0,Большая кольцевая линия,17.02.2024,15771.0
14554,Деловой центр,1691.0,Солнцевская,17.02.2024,7332.0
14555,Давыдково,1749.0,Большая кольцевая линия,17.02.2024,3451.0
14556,Говорово,1691.0,Солнцевская,17.02.2024,2999.0
14557,Выхино,16.0,Таганско-краснопресненская,17.02.2024,18732.0
14558,Воронцовская,1749.0,Большая кольцевая линия,17.02.2024,6201.0
14559,Воробьёвы горы,8.0,СОКОЛЬНИЧЕСКАЯ,17.02.2024,11555.0
14560,Волоколамская,12.0,Арбатско-Покровская,17.02.2024,1600.0
14561,Волжская,18.0,ЛЮБЛИНСКАЯ,17.02.2024,17443.0
14562,Волгоградский проспект,16.0,Таганско-краснопресненская,17.02.2024,15470.0
14563,Войковская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,2406.0
14564,Водный Стадион,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,12363.0
14565,Владыкино,17.0,Серпуховско-Тимирязевская,17.02.2024,10532.0
14566,Владыкино,1698.0,Московское центральное кольцо,17.02.2024,10069.0
14567,Верхние Лихоборы,18.0,ЛЮБЛИНСКАЯ,17.02.2024,1673.0
14568,Верхние Котлы,1698.0,Московское центральное кольцо,17.02.2024,18048.0
14569,ВДНХ,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,13271.0
14570,Варшавская,11.0,КАХОВСКАЯ,17.02.2024,3617.0
14571,Варшавская,1749.0,Большая кольцевая линия,17.02.2024,19876.0
14572,Бутырская,14.0,КАЛИНИНСКАЯ,17.02.2024,2212.0
14573,Бутырская,18.0,ЛЮБЛИНСКАЯ,17.02.2024,12738.0
14574,Бунинская аллея,1500.0,БУТОВСКАЯ ЛИНИЯ,17.02.2024,3196.0
14575,Бульвар Рокоссовского,8.0,СОКОЛЬНИЧЕСКАЯ,17.02.2024,11240.0
14576,Бульвар Рокоссовского,1698.0,Московское центральное кольцо,17.02.2024,10196.0
14577,Бульвар Дмитрия Донского,17.0,Серпуховско-Тимирязевская,17.02.2024,2003.0
14578,Бульвар Адмирала Ушакова,1500.0,БУТОВСКАЯ ЛИНИЯ,17.02.2024,5699.0
14579,Братиславская,18.0,ЛЮБЛИНСКАЯ,17.02.2024,15194.0
14580,Ботанический сад,1698.0,Московское центральное кольцо,17.02.2024,5950.0
14581,Ботанический сад,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,11615.0
14582,Боровское шоссе,1691.0,Солнцевская,17.02.2024,7596.0
14583,Боровицкая,17.0,Серпуховско-Тимирязевская,17.02.2024,17150.0
14584,Борисово,18.0,ЛЮБЛИНСКАЯ,17.02.2024,17286.0
14585,Битцевский парк,1500.0,БУТОВСКАЯ ЛИНИЯ,17.02.2024,16951.0
14586,Библиотека имени Ленина,8.0,СОКОЛЬНИЧЕСКАЯ,17.02.2024,5882.0
14587,Бибирево,17.0,Серпуховско-Тимирязевская,17.02.2024,10837.0
14588,Беляево,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,4429.0
14589,Белорусская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,17935.0
14590,Белорусская,609.0,КОЛЬЦЕВАЯ,17.02.2024,6006.0
14591,Беломорская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,14616.0
14592,Белокаменная,1698.0,Московское центральное кольцо,17.02.2024,16549.0
14593,Беговая,16.0,Таганско-краснопресненская,17.02.2024,13695.0
14594,Бауманская,12.0,Арбатско-Покровская,17.02.2024,17277.0
14595,Баррикадная,16.0,Таганско-краснопресненская,17.02.2024,15778.0
14596,Балтийская,1698.0,Московское центральное кольцо,17.02.2024,13441.0
14597,Багратионовская,13.0,ФИЛЁВСКАЯ,17.02.2024,4504.0
14598,Бабушкинская,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,15155.0
14599,Аэропорт Внуково,1691.0,Солнцевская,17.02.2024,8347.0
14600,Аэропорт,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,10701.0
14601,Арбатская,12.0,Арбатско-Покровская,17.02.2024,3900.0
14602,Арбатская,13.0,ФИЛЁВСКАЯ,17.02.2024,8458.0
14603,Аннино,17.0,Серпуховско-Тимирязевская,17.02.2024,6025.0
14604,Андроновка,1698.0,Московское центральное кольцо,17.02.2024,1138.0
14605,Аминьевская,1749.0,Большая кольцевая линия,17.02.2024,17878.0
14606,Алтуфьево,17.0,Серпуховско-Тимирязевская,17.02.2024,5772.0
14607,Алма-Атинская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,15701.0
14608,Алексеевская,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,8698.0
14609,Александровский сад,13.0,ФИЛЁВСКАЯ,17.02.2024,16134.0
14610,Академическая,15.0,КАЛУЖСКО-РИЖСКАЯ,17.02.2024,9072.0
14611,Административная,609.0,КОЛЬЦЕВАЯ,17.02.2024,5066.0
14612,Автозаводская,1698.0,Московское центральное кольцо,17.02.2024,7912.0
14613,Автозаводская,9.0,ЗАМОСКВОРЕЦКАЯ,17.02.2024,10244.0
14614,Авиамоторная,1749.0,Большая кольцевая линия,17.02.2024,1880.0
14615,Авиамоторная,1779.0,НЕКРАСОВСКАЯ,17.02.2024,2742.0
14616,Авиамоторная,14.0,КАЛИНИНСКАЯ,17.02.2024,18588.0
14617,Яхромская,18.0,ЛЮБЛИНСКАЯ,16.02.2024,18799.0
14618,Ясенево,15.0,КАЛУЖСКО-РИЖСКАЯ,16.02.2024,19361.0
14619,Южная,17.0,Серпуховско-Тимирязевская,16.02.2024,3117.0
14620,Юго-Западная,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,11884.0
14621,Юго-Восточная,1779.0,НЕКРАСОВСКАЯ,16.02.2024,19771.0
14622,Электрозаводская,12.0,Арбатско-Покровская,16.02.2024,5336.0
14623,Электрозаводская,1749.0,Большая кольцевая линия,16.02.2024,7698.0
14624,Электрозаводская,1779.0,НЕКРАСОВСКАЯ,16.02.2024,18200.0
14625,Щукинская,16.0,Таганско-краснопресненская,16.02.2024,19359.0
14626,Щёлковская,12.0,Арбатско-Покровская,16.02.2024,13593.0
14627,Шоссе Энтузиастов,14.0,КАЛИНИНСКАЯ,16.02.2024,10340.0
14628,Шоссе Энтузиастов,1698.0,Московское центральное кольцо,16.02.2024,18819.0
14629,Шипиловская,18.0,ЛЮБЛИНСКАЯ,16.02.2024,16669.0
14630,Шелепиха,1749.0,Большая кольцевая линия,16.02.2024,3404.0
14631,Шелепиха,1698.0,Московское центральное кольцо,16.02.2024,5346.0
14632,Шелепиха,1691.0,Солнцевская,16.02.2024,1040.0
14633,Шаболовская,15.0,КАЛУЖСКО-РИЖСКАЯ,16.02.2024,5812.0
14634,Чкаловская,18.0,ЛЮБЛИНСКАЯ,16.02.2024,8281.0
14635,Чистые пруды,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,4096.0
14636,Чеховская,17.0,Серпуховско-Тимирязевская,16.02.2024,7727.0
14637,Чертановская,17.0,Серпуховско-Тимирязевская,16.02.2024,9339.0
14638,Черкизовская,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,3176.0
14639,ЦСКА,1749.0,Большая кольцевая линия,16.02.2024,2152.0
14640,ЦСКА,1691.0,Солнцевская,16.02.2024,13359.0
14641,Цветной Бульвар,17.0,Серпуховско-Тимирязевская,16.02.2024,13768.0
14642,Царицыно,9.0,ЗАМОСКВОРЕЦКАЯ,16.02.2024,5436.0
14643,Хорошёвская,1749.0,Большая кольцевая линия,16.02.2024,17668.0
14644,Хорошёвская,1691.0,Солнцевская,16.02.2024,3989.0
14645,Хорошёво,1698.0,Московское центральное кольцо,16.02.2024,9531.0
14646,Ховрино,9.0,ЗАМОСКВОРЕЦКАЯ,16.02.2024,12164.0
14647,Фрунзенская,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,9459.0
14648,Фонвизинская,14.0,КАЛИНИНСКАЯ,16.02.2024,14165.0
14649,Фонвизинская,18.0,ЛЮБЛИНСКАЯ,16.02.2024,10309.0
14650,Фили,13.0,ФИЛЁВСКАЯ,16.02.2024,7051.0
14651,Филёвский парк,13.0,ФИЛЁВСКАЯ,16.02.2024,14897.0
14652,Филатов луг,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,8594.0
14653,Физтех,18.0,ЛЮБЛИНСКАЯ,16.02.2024,16022.0
14654,Университет,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,17381.0
14655,Улица Скобелевская,1500.0,БУТОВСКАЯ ЛИНИЯ,16.02.2024,11781.0
14656,Улица Дмитриевского,1779.0,НЕКРАСОВСКАЯ,16.02.2024,19967.0
14657,Улица Горчакова,1500.0,БУТОВСКАЯ ЛИНИЯ,16.02.2024,19396.0
14658,Улица Академика Янгеля,17.0,Серпуховско-Тимирязевская,16.02.2024,19264.0
14659,Улица 1905 года,16.0,Таганско-краснопресненская,16.02.2024,15633.0
14660,Угрешская,1698.0,Московское центральное кольцо,16.02.2024,19673.0
14661,Тушинская,16.0,Таганско-краснопресненская,16.02.2024,16650.0
14662,Тургеневская,15.0,КАЛУЖСКО-РИЖСКАЯ,16.02.2024,8556.0
14663,Тульская,17.0,Серпуховско-Тимирязевская,16.02.2024,16917.0
14664,Трубная,18.0,ЛЮБЛИНСКАЯ,16.02.2024,8935.0
14665,Тропарёво,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,8156.0
14666,Третьяковская,15.0,КАЛУЖСКО-РИЖСКАЯ,16.02.2024,2122.0
14667,Третьяковская,14.0,КАЛИНИНСКАЯ,16.02.2024,3249.0
14668,ТПУ Рязанская,1779.0,НЕКРАСОВСКАЯ,16.02.2024,2857.0
14669,Тимирязевская,17.0,Серпуховско-Тимирязевская,16.02.2024,17367.0
14670,Технопарк,9.0,ЗАМОСКВОРЕЦКАЯ,16.02.2024,4025.0
14671,Терехово,1749.0,Большая кольцевая линия,16.02.2024,6164.0
14672,Тёплый стан,15.0,КАЛУЖСКО-РИЖСКАЯ,16.02.2024,16201.0
14673,Текстильщики,1749.0,Большая кольцевая линия,16.02.2024,12979.0
14674,Текстильщики,16.0,Таганско-краснопресненская,16.02.2024,18760.0
14675,Театральная,9.0,ЗАМОСКВОРЕЦКАЯ,16.02.2024,7171.0
14676,Тверская,9.0,ЗАМОСКВОРЕЦКАЯ,16.02.2024,17371.0
14677,Таганская,609.0,КОЛЬЦЕВАЯ,16.02.2024,12161.0
14678,Таганская,16.0,Таганско-краснопресненская,16.02.2024,2380.0
14679,Сходненская,16.0,Таганско-краснопресненская,16.02.2024,16299.0
14680,Сухаревская,15.0,КАЛУЖСКО-РИЖСКАЯ,16.02.2024,19129.0
14681,Студенческая,13.0,ФИЛЁВСКАЯ,16.02.2024,6675.0
14682,Строгино,12.0,Арбатско-Покровская,16.02.2024,7647.0
14683,Стрешнево,1698.0,Московское центральное кольцо,16.02.2024,13767.0
14684,Стенд,609.0,КОЛЬЦЕВАЯ,16.02.2024,12888.0
14685,Стахановская,1779.0,НЕКРАСОВСКАЯ,16.02.2024,3812.0
14686,Старокачаловская,1500.0,БУТОВСКАЯ ЛИНИЯ,16.02.2024,9272.0
14687,Сретенский Бульвар,18.0,ЛЮБЛИНСКАЯ,16.02.2024,2845.0
14688,Спортивная,8.0,СОКОЛЬНИЧЕСКАЯ,16.02.2024,6260.0
14689,Спартак,16.0,Таганско-краснопресненская,16.02.2024,11386.0
14690,Солнцево,1691.0,Солнцевская,16.02.2024,9986.0
14691,Сокольники,1749.0,Большая кольцевая линия,16.02.2024,5319.0
